AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,label
2.755971223021583816e-01,1.146618705035971214e-01,4.039856115107915979e-01,1.195827338129496625e-01,1.648920863309352725e-02,9.613525179856110547e-01,1.409208633093524121e-01,4.407194244604322186e-01,8.198561151079133968e-02,1.494964028776978593e-01,5.645755395683452749e-01,1.756978417266188863e+00,6.461294964028775345e-01,2.120143884892086161e-01,6.787769784172659193e-01,1.884920863309349937e+00,3.706043165467624023e-01,2.000000000000000111e-01,2.302158273381295084e-01,3.093525179856115304e-01,4.992805755395683387e-01,0.000000000000000000e+00,7.913669064748200810e-02,1.438848920863309427e-02,5.035971223021582649e-02,2.733812949640287635e-02,9.352517985611510931e-02,4.359712230215827544e-01,6.287769784172662080e-01,4.517985611510791366e-01,8.201438848920863944e-02,9.064748201438849184e-02,1.812949640287769837e-01,5.755395683453237710e-02,1.395683453237410165e-01,3.000000000000000000e+00
1.045603271983640281e-01,1.037934560327199024e-01,3.970654396728017788e-01,1.019427402862985582e-01,9.406952965235174016e-04,5.982617586912063190e-02,5.323108384458077186e-02,7.793456032719835169e-02,5.187116564417179609e-02,4.253578732106338967e-02,2.294171779141103151e-01,6.180879345603268460e-01,1.842740286298570895e-01,9.201431492842537807e-02,4.802658486707563901e-01,4.332719836400814040e-01,1.818200408997955875e-01,1.564417177914110557e-01,5.848670756646217050e-01,9.897750511247443983e-01,1.635991820040899880e-01,0.000000000000000000e+00,2.566462167689161356e-01,6.237218813905930775e-02,4.601226993865030479e-02,2.044989775051124937e-03,4.703476482617587051e-02,4.018404907975460238e-01,3.946830265848670916e-01,1.186094069529652351e-01,6.032719836400818325e-02,2.862985685071574582e-01,8.282208588957054585e-02,0.000000000000000000e+00,2.413087934560327330e-01,3.000000000000000000e+00
1.191304347826086796e-01,8.094202898550724445e-02,7.213043478260869890e-01,5.463768115942029685e-02,0.000000000000000000e+00,3.499999999999999639e-02,9.434782608695652106e-02,3.768115942028985466e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.693478260869563989e-01,4.481159420289853035e-01,1.552898550724637061e-01,4.166666666666665048e-02,2.008695652173913548e-01,2.431159420289856488e-01,2.407971014492753525e-01,0.000000000000000000e+00,2.173913043478260809e-02,8.478260869565217295e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.956521739130434867e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.304347826086956486e-01,0.000000000000000000e+00,2.101449275362318736e-01,3.405797101449275499e-01,2.318840579710144956e-01,0.000000000000000000e+00,3.623188405797101580e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
4.170697674418604728e-01,2.952093023255813464e-01,4.707906976744184457e-01,1.629767441860465182e-01,6.120930232558139533e-02,9.158139534883717736e-02,1.330697674418604981e-01,3.983255813953486824e-01,3.602325581395350862e-01,4.551162790697677041e-01,7.719069767441859575e-01,9.058604651162793786e-01,4.814418604651162781e-01,2.812558139534883650e-01,8.323255813953482907e-01,9.818604651162787800e-01,3.124651162790698100e-01,2.000000000000000111e-01,4.279069767441860406e-01,5.488372093023256015e-01,5.069767441860465462e-01,9.302325581395348708e-03,8.837209302325581273e-02,2.465116279069767546e-01,2.046511627906976716e-01,8.837209302325581273e-02,3.813953488372093248e-01,3.069767441860465351e-01,4.418604651162790775e-01,3.069767441860465351e-01,1.023255813953488358e-01,3.720930232558139483e-02,1.209302325581395332e-01,6.976744186046511531e-02,3.116279069767441956e-01,3.000000000000000000e+00
1.868627450980391569e-01,1.139215686274509531e-01,1.307450980392157014e+00,7.450980392156862642e-02,1.076470588235294151e-01,9.096078431372550677e-01,3.431372549019608836e-02,1.201960784313725605e-01,1.292156862745098000e-01,7.196078431372547879e-01,1.576470588235294179e-01,2.668627450980392002e-01,4.372549019607843007e-02,6.235294117647059708e-02,2.433333333333333459e-01,1.582352941176470296e-01,1.127450980392156743e-01,2.941176470588235392e-01,9.803921568627450844e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.235294117647058432e-01,0.000000000000000000e+00,1.372549019607843257e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.218699999999999922e-01,7.174000000000001209e-02,6.596200000000002062e-01,4.666999999999999621e-02,2.521000000000000671e-02,6.500000000000000569e-03,5.715000000000006880e-02,4.884499999999993292e-01,6.528000000000006020e-02,8.843999999999994921e-02,2.515300000000000868e-01,4.501199999999998536e-01,1.041400000000000242e-01,8.876000000000001944e-02,3.593599999999999017e-01,5.019100000000001893e-01,1.703999999999998571e-01,1.280000000000000027e-01,2.010000000000000120e-01,7.890000000000000346e-01,6.900000000000000577e-02,1.899999999999999953e-02,0.000000000000000000e+00,2.699999999999999969e-02,3.899999999999999994e-02,4.800000000000000100e-02,5.600000000000000117e-02,1.799999999999999933e-01,1.610000000000000042e-01,5.099999999999999672e-02,3.980000000000000204e-01,2.650000000000000133e-01,9.400000000000000022e-02,0.000000000000000000e+00,2.500000000000000139e-02,3.000000000000000000e+00
6.083928571428570686e-01,1.107142857142856956e-01,9.430357142857141994e-01,3.464285714285714191e-02,5.171428571428571264e-01,9.776785714285715079e-01,6.107142857142857512e-02,8.296428571428570153e-01,4.746428571428570331e-01,7.858928571428572818e-01,1.630357142857142283e-01,2.060714285714285998e-01,1.058928571428571358e-01,1.233928571428571236e-01,3.303571428571427937e-01,5.308928571428570553e-01,9.464285714285716744e-02,2.678571428571428492e-01,2.857142857142856984e-01,9.285714285714286031e-01,0.000000000000000000e+00,5.357142857142856845e-02,9.285714285714286031e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,1.071428571428571369e-01,1.428571428571428492e-01,2.857142857142856984e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.927837837837837798e-01,1.949729729729728911e-01,7.494594594594585768e-01,5.964864864864864030e-02,9.000000000000001055e-03,2.289189189189188567e-01,7.905405405405406538e-02,1.116216216216215917e-01,8.397297297297295904e-02,6.086486486486486491e-01,7.402162162162163606e-01,6.109999999999997655e-01,2.141621621621621063e-01,1.287027027027027593e-01,8.280540540540538563e-01,1.022432432432432536e+00,2.259729729729730852e-01,2.513513513513513375e-01,4.378378378378378621e-01,7.864864864864864469e-01,1.081081081081081141e-01,2.702702702702702853e-03,1.891891891891891997e-02,1.216216216216216284e-01,0.000000000000000000e+00,6.756756756756757132e-02,5.378378378378377844e-01,4.243243243243243201e-01,1.270270270270270341e-01,3.891891891891892108e-01,1.270270270270270341e-01,2.513513513513513375e-01,4.594594594594594850e-02,2.162162162162162282e-02,2.000000000000000111e-01,3.000000000000000000e+00
5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.319999999999999840e-01,9.060000000000000275e-01,2.000000000000000042e-02,9.640000000000000790e-01,8.359999999999999654e-01,1.640000000000000069e-01,5.000000000000000104e-03,3.099999999999999978e-02,6.000000000000000125e-03,0.000000000000000000e+00,5.800000000000000988e-02,2.000000000000000042e-02,1.400000000000000203e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,0.000000000000000000e+00,4.000000000000000222e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.384941520467837250e-01,7.409356725146200306e-02,1.613304093567251296e-01,8.654970760233916816e-02,1.593567251461987938e-02,3.868421052631578622e-02,1.170906432748538284e-01,6.885964912280699568e-02,1.203362573099414773e-01,2.863596491228075913e-01,1.516959064327484674e-01,7.123684210526310956e-01,1.533479532163744552e-01,1.483187134502924887e-01,3.178216374269005051e-01,4.795760233918134330e-01,1.352923976608187695e-01,8.333333333333332871e-02,1.710526315789473728e-01,1.096491228070175378e-01,2.236842105263157909e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.309941520467835852e-03,1.169590643274853736e-02,8.771929824561403022e-03,6.388888888888888395e-01,8.333333333333332871e-02,2.222222222222222099e-01,1.491228070175438514e-01,1.169590643274853736e-01,1.769005847953216415e-01,1.885964912280701788e-01,6.432748538011695549e-02,1.681286549707602385e-01,3.000000000000000000e+00
2.794508670520234328e-01,1.385260115606936349e-01,2.216763005780346130e-01,6.950867052023121384e-02,1.160115606936416438e-01,5.290462427745665774e-01,7.213872832369948307e-02,8.306358381502886024e-02,1.801156069364161783e-01,3.540462427745664775e-01,3.727456647398844636e-01,5.208092485549131734e-01,2.471098265895954049e-01,2.378901734104047205e-01,5.241618497109828967e-01,4.999999999999998335e-01,1.262427745664739531e-01,1.531791907514450934e-01,4.682080924855491211e-01,6.184971098265895639e-01,1.358381502890173287e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.647398843930635848e-01,1.445086705202312111e-02,2.023121387283237024e-02,2.947976878612716956e-01,3.872832369942196262e-01,1.473988439306358478e-01,2.976878612716762906e-01,3.641618497109826436e-01,2.601156069364161660e-01,1.127167630057803460e-01,4.335260115606936332e-02,1.907514450867051903e-01,3.000000000000000000e+00
1.961728395061728414e-01,1.474074074074073759e-01,1.044691358024691930e+00,9.074074074074074681e-02,2.666666666666666630e-01,1.385061728395061920e+00,3.716049382716049565e-02,1.895061728395061873e-01,1.106419753086419933e+00,3.628395061728394433e-01,2.264197530864198726e-01,4.091358024691358897e-01,1.070370370370370139e-01,1.303703703703703864e-01,4.854320987654320296e-01,5.101234567901234973e-01,1.427160493827160648e-01,2.839506172839506015e-01,3.950617283950617065e-01,7.160493827160493430e-01,2.469135802469135665e-01,9.876543209876542662e-02,7.037037037037037202e-01,0.000000000000000000e+00,1.481481481481481399e-01,7.283950617283950768e-01,2.222222222222222099e-01,5.802469135802469369e-01,2.222222222222222099e-01,1.851851851851851749e-01,0.000000000000000000e+00,2.839506172839506015e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.086419753086419582e-01,3.000000000000000000e+00
2.302816901408450967e-01,1.229577464788732255e-01,3.499999999999999223e-01,5.478873239436618525e-02,1.681690140845070736e-01,4.192957746478873648e-01,1.281690140845070380e-01,2.461971830985915100e-01,1.832394366197182822e-01,2.291549295774648332e-01,3.181690140845070403e-01,6.359154929577462978e-01,1.708450704225351890e-01,1.238028169014084579e-01,4.690140845070422393e-01,7.923943661971829533e-01,1.752112676056338247e-01,3.802816901408450634e-01,3.380281690140845008e-01,1.690140845070422504e-01,3.943661971830985657e-01,0.000000000000000000e+00,5.633802816901408578e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.535211267605633756e-01,7.042253521126760896e-02,3.239436619718309984e-01,8.450704225352112520e-02,0.000000000000000000e+00,3.380281690140845008e-01,0.000000000000000000e+00,1.126760563380281716e-01,3.000000000000000000e+00
3.183549783549782797e-01,2.060606060606060552e-01,2.890909090909091761e-01,4.679653679653678067e-02,5.780086580086583048e-01,7.198701298701303264e-01,8.787878787878790343e-02,8.793939393939391724e-01,5.908225108225111377e-01,7.648051948051944882e-01,2.587445887445887771e-01,1.406666666666666732e+00,1.778354978354977911e-01,3.082683982683980806e-01,1.163246753246753640e+00,7.825974025974024029e-01,2.098701298701298179e-01,2.294372294372294396e-01,2.337662337662337608e-01,2.510822510822510734e-01,4.458874458874458879e-01,3.722943722943722888e-01,7.056277056277056037e-01,2.121212121212121271e-01,4.285714285714285476e-01,4.848484848484848619e-01,5.757575757575758013e-01,5.281385281385281294e-01,3.982683982683982715e-01,3.722943722943722888e-01,1.731601731601731531e-01,3.982683982683982715e-01,2.987012987012986898e-01,8.658008658008657654e-02,4.545454545454545303e-01,3.000000000000000000e+00
2.084831460674159143e-01,5.926966292134831782e-02,1.989887640449437833e-01,2.382022471910110600e-02,4.521348314606741248e-01,8.236516853932586146e-01,1.334269662921348520e-01,6.073033707865167774e-02,2.557865168539326106e-01,9.241573033707863039e-02,2.322471910112360594e-01,7.009550561797749380e-01,9.157303370786512575e-02,8.994943820224724496e-01,9.322471910112359872e-01,5.758426966292135019e-01,2.363483146067415774e-01,8.707865168539326017e-01,0.000000000000000000e+00,1.235955056179775247e-01,5.617977528089887485e-02,1.966292134831460758e-01,4.887640449438201973e-01,8.988764044943819975e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.808988764044943742e-02,8.707865168539326017e-01,8.932584269662920962e-01,8.146067415730336991e-01,0.000000000000000000e+00,7.022471910112360050e-01,7.022471910112360050e-01,7.022471910112360050e-01,0.000000000000000000e+00,3.000000000000000000e+00
2.636453201970441751e-01,2.106403940886699133e-01,1.079326765188833637e+00,4.490968801313629383e-02,3.893267651888340786e-02,2.363218390804596170e-01,2.097372742200330209e-01,1.512479474548438230e-01,2.962068965517240526e-01,7.129885057471258003e-01,7.137110016420363801e-01,9.189326765188832180e-01,3.426929392446633749e-01,2.378653530377667080e-01,4.922824302134645169e-01,1.634696223316912223e+00,2.012479474548440617e-01,2.479474548440065707e-01,3.382594417077175453e-01,8.210180623973727387e-01,1.806239737274220047e-01,5.582922824302134768e-02,7.553366174055829718e-02,1.412151067323481057e-01,0.000000000000000000e+00,5.582922824302134768e-02,6.321839080459770166e-01,6.600985221674876557e-01,4.121510673234811128e-01,3.530377668308702921e-01,4.893267651888341674e-01,1.740558292282430308e-01,1.133004926108374388e-01,0.000000000000000000e+00,2.577996715927750593e-01,3.000000000000000000e+00
2.127899999999998404e-01,1.107700000000001045e-01,2.451500000000001456e-01,1.027299999999999880e-01,8.850000000000012024e-02,2.886199999999998211e-01,7.887000000000005118e-02,1.271100000000001118e-01,2.840000000000001378e-03,1.242800000000000432e-01,2.542999999999998040e-01,6.727699999999990910e-01,1.083000000000001878e-01,3.195699999999997432e-01,4.925899999999997503e-01,3.602099999999994751e-01,1.753499999999996173e-01,2.330000000000000127e-01,3.539999999999999813e-01,1.920000000000000040e-01,4.699999999999999734e-01,1.069999999999999979e-01,1.290000000000000036e-01,0.000000000000000000e+00,7.199999999999999456e-02,0.000000000000000000e+00,2.859999999999999765e-01,3.320000000000000173e-01,2.469999999999999973e-01,3.009999999999999898e-01,1.890000000000000013e-01,3.699999999999999817e-02,8.000000000000000167e-03,1.409999999999999865e-01,2.800000000000000266e-01,3.000000000000000000e+00
1.359259259259259223e-01,1.159999999999999920e-01,5.922962962962974309e-01,9.237037037037040821e-02,1.097222222222222349e-01,2.435185185185185230e-01,1.661851851851852413e-01,5.140740740740740167e-02,5.011481481481475653e-01,6.304074074074069722e-01,1.908888888888889690e-01,7.352407407407406392e-01,1.041851851851852140e-01,1.420370370370370450e-01,4.662962962962964864e-01,5.436296296296293518e-01,2.959629629629629277e-01,1.629629629629629761e-01,3.796296296296296502e-01,4.277777777777777568e-01,2.759259259259259078e-01,9.259259259259258745e-03,4.962962962962962910e-01,9.074074074074074681e-02,0.000000000000000000e+00,4.796296296296296280e-01,2.722222222222221988e-01,4.018518518518518490e-01,3.629629629629629872e-01,8.703703703703703776e-02,7.962962962962963354e-02,2.907407407407407440e-01,1.370370370370370405e-01,0.000000000000000000e+00,2.777777777777777901e-01,3.000000000000000000e+00
1.902513089005234415e-01,1.819581151832458388e-01,9.787329842931932200e-01,8.421989528795814639e-02,5.939267015706806846e-02,4.193193717277483024e-01,9.691099476439790639e-02,3.658848167539272556e-01,9.417801047120420710e-02,2.968167539267015376e-01,4.650890052356022597e-01,8.899999999999996803e-01,1.986806282722513584e-01,1.645130890052355632e-01,4.921989528795813196e-01,6.646387434554971163e-01,2.707015706806280009e-01,2.523560209424083878e-01,4.314136125654450260e-01,8.471204188481675779e-01,1.507853403141361237e-01,3.036649214659685805e-02,8.481675392670157132e-02,6.282722513089004923e-02,3.455497382198952777e-02,2.094240837696335206e-02,1.874345549738219985e-01,3.350785340314136329e-01,3.539267015706806241e-01,1.476439790575916344e-01,5.968586387434555302e-02,2.062827225130890174e-01,2.083769633507853436e-01,4.816753926701570349e-02,3.486910994764397809e-01,3.000000000000000000e+00
