AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,label
2.395833333333333426e-01,1.770833333333333426e-01,3.020833333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562500000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.395833333333333426e-01,4.583333333333333148e-01,4.687500000000000000e-01,5.104166666666666297e-01,3.020833333333333148e-01,8.333333333333332871e-02,1.250000000000000000e-01,2.083333333333333218e-02,4.166666666666666435e-02,3.000000000000000000e+00
2.277992277992277881e-01,3.166023166023165802e-01,3.745173745173744906e-01,5.559845559845559837e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.405405405405405705e-02,1.698841698841698777e-01,0.000000000000000000e+00,4.440154440154440163e-01,3.204633204633204890e-01,4.131274131274131345e-01,6.486486486486486847e-01,1.389961389961389959e-01,3.320463320463320489e-01,6.563706563706563080e-02,0.000000000000000000e+00,2.316602316602316691e-01,4.000000000000000000e+00
3.507462686567164312e-01,5.298507462686566916e-01,6.716417910447761708e-01,3.805970149253731227e-01,1.268656716417910502e-01,2.910447761194029925e-01,1.865671641791044888e-01,5.223880597014925187e-02,1.417910447761193959e-01,2.611940298507462455e-01,6.940298507462686617e-01,6.940298507462686617e-01,1.940298507462686617e-01,5.223880597014925187e-02,4.029850746268656692e-01,3.656716417910447769e-01,1.567164179104477695e-01,2.611940298507462455e-01,4.000000000000000000e+00
3.003194888178913891e-01,6.070287539936102261e-01,8.977635782747603876e-01,7.667731629392970927e-02,0.000000000000000000e+00,1.597444089456868943e-01,8.306709265175718504e-02,0.000000000000000000e+00,3.194888178913737886e-02,3.322683706070287402e-01,6.006389776357827781e-01,3.290734824281150162e-01,3.035143769968051131e-01,2.044728434504792247e-01,1.980830670926517489e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.939297124600638855e-01,4.000000000000000000e+00
2.100000000000000130e-02,2.230000000000000038e-01,9.789999999999999813e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.580000000000000016e-01,2.500000000000000139e-02,0.000000000000000000e+00,1.489999999999999936e-01,8.000000000000000167e-03,0.000000000000000000e+00,9.099999999999999756e-02,4.000000000000000000e+00
2.623574144486692239e-01,6.730038022813688015e-01,3.498098859315589282e-01,3.346007604562737381e-01,1.102661596958174894e-01,6.844106463878327218e-02,4.942965779467680537e-02,2.281368821292775739e-02,5.703422053231939348e-02,6.844106463878327218e-02,1.825095057034220591e-01,2.509505703422053036e-01,4.410646387832699578e-01,5.703422053231939348e-02,1.825095057034220591e-01,1.254752851711026518e-01,4.182509505703421726e-02,5.703422053231939348e-02,4.000000000000000000e+00
4.656488549618320594e-01,5.458015267175572172e-01,8.358778625954198516e-01,9.160305343511450371e-02,1.908396946564885552e-02,1.374045801526717625e-01,6.488549618320610390e-02,7.251908396946564472e-02,9.541984732824428106e-02,1.374045801526717625e-01,4.351145038167938961e-01,3.358778625954198516e-01,2.213740458015267254e-01,3.816793893129771104e-02,1.374045801526717625e-01,1.068702290076335853e-01,3.816793893129771104e-02,4.580152671755725047e-01,4.000000000000000000e+00
3.310344827586206851e-01,2.724137931034482651e-01,9.551724137931034697e-01,1.551724137931034531e-01,0.000000000000000000e+00,1.379310344827586188e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.965517241379310220e-02,2.862068965517241548e-01,6.896551724137930939e-02,9.655172413793103314e-02,1.172413793103448260e-01,8.965517241379310220e-02,2.068965517241379282e-02,2.586206896551724310e-01,4.000000000000000000e+00
2.788461538461538547e-01,3.846153846153846367e-01,7.628205128205127750e-01,3.926282051282051211e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570512820512820484e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.512820512820513219e-01,3.349358974358974117e-01,3.205128205128204844e-02,2.371794871794871695e-01,1.057692307692307682e-01,1.730769230769230727e-01,1.602564102564102422e-02,0.000000000000000000e+00,1.891025641025640969e-01,4.000000000000000000e+00
6.923076923076923461e-02,1.679487179487179349e-01,9.782051282051281715e-01,3.499999999999999778e-01,1.192307692307692374e-01,3.589743589743589480e-02,1.499999999999999944e-01,1.512820512820512719e-01,5.128205128205128201e-03,5.769230769230768718e-01,2.820512820512820484e-01,3.064102564102564319e-01,2.269230769230769218e-01,1.538461538461538547e-02,1.551282051282051322e-01,2.948717948717948650e-02,0.000000000000000000e+00,4.371794871794871806e-01,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
3.619246861924685921e-01,4.822175732217573452e-01,8.504184100418410441e-01,6.705020920502091641e-01,0.000000000000000000e+00,1.046025104602510370e-03,0.000000000000000000e+00,4.184100418410041655e-02,4.079497907949791030e-02,6.903765690376569009e-02,3.169456066945606776e-01,3.263598326359832824e-01,4.278242677824267703e-01,3.629707112970711469e-01,1.119246861924686198e-01,5.857740585774058595e-02,7.740585774058576785e-02,6.589958158995816440e-02,4.000000000000000000e+00
2.203913491246138057e-01,3.244078269824922645e-01,8.094747682801235467e-01,1.647785787847579758e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.059732234809474698e-03,8.434603501544799542e-01,3.501544799176107281e-01,2.440782698249227556e-01,1.843460350154479954e-01,1.307929969104016377e-01,3.913491246138001839e-02,4.016477857878476138e-02,1.544799176107106153e-02,1.380020597322348108e-01,4.000000000000000000e+00
2.815013404825737475e-01,1.983914209115281435e-01,5.522788203753351555e-01,7.828418230563002345e-01,1.340482573726541615e-01,7.158176943699732231e-01,0.000000000000000000e+00,3.753351206434316079e-01,4.021447721179624568e-02,2.091152815013404831e-01,2.680965147453083230e-01,4.209115281501340511e-01,1.715817694369973223e-01,7.774798927613940647e-02,1.206434316353887370e-01,1.420911528150134162e-01,3.485254691689008283e-02,3.270777479892761352e-01,4.000000000000000000e+00
2.077596996245306693e-01,3.554443053817271658e-01,2.090112640801001231e-01,3.354192740926157934e-01,3.304130162703379225e-01,2.065081351689611877e-01,1.051314142678347885e-01,3.254067584480600517e-01,5.344180225281601748e-01,5.857321652065081707e-01,4.067584480600751062e-01,2.077596996245306693e-01,2.415519399249061450e-01,1.301627033792240318e-01,2.465581977471839881e-01,1.239048811013767210e-01,9.511889862327910228e-02,3.216520650813516902e-01,4.000000000000000000e+00
2.119999999999999940e-01,4.109999999999999765e-01,5.520000000000000462e-01,1.819999999999999951e-01,8.000000000000000167e-03,0.000000000000000000e+00,8.200000000000000344e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.850000000000000089e-01,4.749999999999999778e-01,3.430000000000000271e-01,3.899999999999999994e-02,2.429999999999999938e-01,1.400000000000000029e-02,0.000000000000000000e+00,2.369999999999999885e-01,4.000000000000000000e+00
2.897102897102897257e-01,3.526473526473526410e-01,9.470529470529470695e-01,2.677322677322677147e-01,0.000000000000000000e+00,4.375624375624375673e-01,1.818181818181818232e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.057942057942057923e-01,5.594405594405594401e-02,3.246753246753246724e-01,1.598401598401598400e-01,0.000000000000000000e+00,2.067932067932067852e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.145854145854145911e-01,4.000000000000000000e+00
1.081081081081081141e-01,3.783783783783783994e-01,1.351351351351351426e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.351351351351351426e-01,1.891891891891891997e-01,8.108108108108108558e-02,2.162162162162162282e-01,3.783783783783783994e-01,4.864864864864865135e-01,0.000000000000000000e+00,2.162162162162162282e-01,1.351351351351351426e-01,0.000000000000000000e+00,1.621621621621621712e-01,4.000000000000000000e+00
3.763066202090592505e-01,3.797909407665505110e-01,2.473867595818815268e-01,3.135888501742160189e-02,5.923344947735191546e-02,3.554006968641115205e-01,1.393728222996515678e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.439024390243902524e-02,4.250871080139372871e-01,2.160278745644599319e-01,3.972125435540069804e-01,7.317073170731706877e-02,2.439024390243902385e-01,1.045296167247386776e-01,0.000000000000000000e+00,5.923344947735191546e-02,4.000000000000000000e+00
8.510638297872340219e-02,1.276595744680850963e-01,1.000000000000000000e+00,3.829787234042553168e-01,7.659574468085106336e-01,5.957446808510638014e-01,0.000000000000000000e+00,7.872340425531915153e-01,1.276595744680850963e-01,4.255319148936170109e-02,8.510638297872340219e-02,2.765957446808510745e-01,3.404255319148936088e-01,7.021276595744680993e-01,2.127659574468085124e-01,2.553191489361701927e-01,0.000000000000000000e+00,8.510638297872340219e-02,4.000000000000000000e+00
1.923076923076923184e-02,3.461538461538461453e-01,2.692307692307692180e-01,3.846153846153846367e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.269230769230769273e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.153846153846153910e-01,3.846153846153846367e-01,1.923076923076923184e-02,9.615384615384615918e-02,4.038461538461538547e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.461538461538461453e-01,2.692307692307692180e-01,4.000000000000000000e+00
3.598484848484848619e-01,5.151515151515151381e-01,7.803030303030302761e-01,1.893939393939393923e-01,3.787878787878787984e-03,0.000000000000000000e+00,2.651515151515151589e-02,3.030303030303030387e-02,0.000000000000000000e+00,1.590909090909090884e-01,2.348484848484848619e-01,3.106060606060606077e-01,1.628787878787878729e-01,1.628787878787878729e-01,1.780303030303030387e-01,2.992424242424242542e-01,1.401515151515151381e-01,2.651515151515151381e-01,4.000000000000000000e+00
1.333333333333333315e-01,3.745098039215686292e-01,9.725490196078431238e-01,1.568627450980392135e-02,1.176470588235294101e-02,7.843137254901960675e-03,7.843137254901960675e-03,0.000000000000000000e+00,1.568627450980392135e-02,3.784313725490195957e-01,2.960784313725490224e-01,3.352941176470587981e-01,1.333333333333333315e-01,1.529411764705882470e-01,1.490196078431372528e-01,1.176470588235294101e-02,9.215686274509804488e-02,3.019607843137254721e-01,4.000000000000000000e+00
1.250000000000000000e-01,3.750000000000000000e-01,3.750000000000000000e-01,4.166666666666666852e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.500000000000000000e-01,2.083333333333333426e-01,4.583333333333333148e-01,3.333333333333333148e-01,8.333333333333332871e-02,4.166666666666666435e-02,1.250000000000000000e-01,1.666666666666666574e-01,6.666666666666666297e-01,5.833333333333333703e-01,0.000000000000000000e+00,4.166666666666666435e-02,4.000000000000000000e+00
1.402597402597402509e-01,2.831168831168831002e-01,3.558441558441558517e-01,3.454545454545454586e-01,4.415584415584415667e-02,1.376623376623376527e-01,5.974025974025973934e-02,1.922077922077922163e-01,1.298701298701298579e-01,2.545454545454545192e-01,3.792207792207792361e-01,6.233766233766233761e-02,6.025974025974025761e-01,1.844155844155844215e-01,3.792207792207792361e-01,3.792207792207792361e-01,2.337662337662337608e-01,2.207792207792207695e-01,4.000000000000000000e+00
1.568627450980392135e-01,3.137254901960784270e-01,3.137254901960784270e-01,1.372549019607843257e-01,0.000000000000000000e+00,3.137254901960784270e-01,0.000000000000000000e+00,6.274509803921568540e-01,5.882352941176470784e-01,9.607843137254902244e-01,0.000000000000000000e+00,1.960784313725490169e-01,0.000000000000000000e+00,9.607843137254902244e-01,1.960784313725490169e-02,1.176470588235294101e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.923076923076923184e-01,1.538461538461538547e-01,4.615384615384615641e-01,1.923076923076923184e-01,1.538461538461538547e-01,2.692307692307692180e-01,0.000000000000000000e+00,2.692307692307692180e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.076923076923077094e-01,5.384615384615384359e-01,1.538461538461538547e-01,3.076923076923077094e-01,1.538461538461538547e-01,1.153846153846153910e-01,0.000000000000000000e+00,2.307692307692307820e-01,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.187500000000000000e-01,7.187500000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.187500000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
4.408602150537634379e-01,4.623655913978494403e-01,7.956989247311827551e-01,7.526881720430107781e-02,2.795698924731182533e-01,2.473118279569892497e-01,2.365591397849462485e-01,3.225806451612903136e-01,0.000000000000000000e+00,1.720430107526881858e-01,5.483870967741935054e-01,3.763440860215053752e-01,0.000000000000000000e+00,6.236559139784946248e-01,2.795698924731182533e-01,6.451612903225806273e-02,8.602150537634409289e-02,2.258064516129032195e-01,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.321428571428571508e-01,2.857142857142856984e-01,0.000000000000000000e+00,7.142857142857143016e-01,0.000000000000000000e+00,1.071428571428571369e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.928571428571428770e-02,1.785714285714285754e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857142461e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
9.354838709677419650e-02,1.112903225806451679e-01,8.499999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.677419354838709825e-02,1.016129032258064474e-01,1.435483870967741993e-01,1.435483870967741993e-01,8.064516129032257841e-03,7.580645161290322509e-02,1.612903225806451568e-01,3.870967741935484041e-02,4.838709677419355051e-03,1.612903225806451568e-02,4.000000000000000000e+00
6.884875846501128938e-02,2.753950338600451575e-01,7.934537246049661041e-01,1.591422121896162445e-01,1.580135440180586992e-02,1.580135440180586992e-02,3.386004514672686164e-03,2.031602708803611698e-02,1.805869074492099172e-02,8.036117381489842337e-01,2.686230248306997748e-01,2.088036117381489865e-01,8.690744920993227762e-02,8.239277652370202709e-02,2.494356659142212274e-01,1.230248306997742680e-01,0.000000000000000000e+00,1.997742663656884854e-01,4.000000000000000000e+00
4.251336898395721708e-01,5.561497326203208580e-01,7.272727272727272929e-01,4.946524064171122781e-01,0.000000000000000000e+00,2.860962566844919563e-01,7.754010695187166236e-02,1.229946524064171182e-01,1.069518716577540045e-02,8.021390374331550943e-02,5.695187165775400517e-01,4.491978609625668639e-01,1.149732620320855631e-01,1.550802139037433247e-01,1.577540106951871579e-01,8.021390374331550943e-02,0.000000000000000000e+00,1.417112299465240755e-01,4.000000000000000000e+00
1.971830985915492829e-01,5.446009389671361278e-01,6.713615023474178711e-01,4.178403755868544400e-01,0.000000000000000000e+00,7.511737089201878104e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.877934272300469526e-02,4.131455399061033096e-01,4.507042253521126862e-01,1.877934272300469387e-01,3.192488262910798125e-01,2.957746478873239382e-01,3.943661971830985657e-01,2.065727699530516548e-01,0.000000000000000000e+00,2.488262910798122174e-01,4.000000000000000000e+00
9.693877551020407823e-02,4.030612244897959218e-01,7.346938775510204467e-01,0.000000000000000000e+00,2.857142857142856984e-01,0.000000000000000000e+00,1.020408163265306145e-01,5.612244897959183659e-02,0.000000000000000000e+00,2.244897959183673464e-01,5.408163265306122902e-01,2.857142857142856984e-01,1.071428571428571369e-01,0.000000000000000000e+00,2.806122448979591621e-01,1.683673469387755028e-01,0.000000000000000000e+00,3.979591836734693855e-01,4.000000000000000000e+00
2.760180995475113308e-01,3.755656108597285048e-01,9.502262443438913575e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.262443438914027091e-02,2.714932126696832371e-01,4.072398190045248972e-02,5.429864253393665297e-02,2.398190045248868862e-01,1.628959276018099589e-01,4.977375565610859393e-02,1.493212669683257887e-01,5.882352941176470507e-02,4.977375565610859393e-02,6.787330316742080927e-02,0.000000000000000000e+00,8.597285067873303155e-02,4.000000000000000000e+00
5.588235294117647189e-01,6.764705882352941568e-01,3.529411764705882582e-01,3.529411764705882582e-01,3.235294117647058987e-01,0.000000000000000000e+00,3.529411764705882582e-01,4.411764705882352811e-01,4.411764705882352811e-01,2.941176470588235392e-01,3.235294117647058987e-01,0.000000000000000000e+00,5.294117647058823595e-01,2.941176470588235392e-01,2.647058823529411797e-01,5.294117647058823595e-01,4.705882352941176405e-01,3.235294117647058987e-01,4.000000000000000000e+00
4.166666666666666852e-01,4.484126984126984294e-01,8.531746031746031411e-01,2.698412698412698263e-01,1.190476190476190410e-01,2.857142857142856984e-01,2.023809523809523836e-01,1.666666666666666574e-01,1.984126984126984017e-02,4.007936507936508130e-01,4.682539682539682557e-01,1.626984126984127033e-01,2.579365079365079638e-01,9.920634920634920084e-02,3.571428571428571508e-01,3.253968253968254065e-01,1.111111111111111049e-01,2.579365079365079638e-01,4.000000000000000000e+00
1.416309012875536510e-01,4.334763948497853958e-01,9.227467811158798217e-01,9.442060085836910532e-02,1.115879828326180323e-01,1.373390557939914158e-01,1.201716738197424889e-01,1.716738197424892698e-02,6.866952789699570792e-02,3.347639484978540692e-01,2.832618025751073021e-01,4.678111587982832775e-01,2.145922746781115942e-01,1.888412017167382106e-01,2.703862660944206242e-01,1.802575107296137402e-01,3.433476394849785396e-02,1.845493562231759754e-01,4.000000000000000000e+00
3.293293293293293456e-01,3.593593593593593649e-01,6.856856856856856641e-01,1.291291291291291332e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.704704704704704837e-02,0.000000000000000000e+00,2.402402402402402382e-02,1.731731731731731838e-01,3.853853853853853595e-01,1.721721721721721776e-01,1.661661661661661682e-01,9.309309309309309055e-02,3.023023023023023170e-01,5.505505505505505631e-02,4.604604604604604912e-02,4.124124124124123880e-01,4.000000000000000000e+00
3.505154639175257492e-01,3.917525773195876249e-01,6.494845360824742508e-01,3.505154639175257492e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.329896907216495006e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.092783505154639290e-02,5.773195876288659267e-01,3.608247422680412320e-01,5.051546391752577136e-01,1.752577319587628746e-01,1.546391752577319645e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.123711340206185488e-02,4.000000000000000000e+00
1.012269938650306733e-01,3.435582822085889720e-01,1.748466257668711554e-01,4.355828220858895539e-01,4.601226993865030479e-02,3.067484662576687188e-03,6.748466257668711554e-02,9.202453987730060958e-02,1.533742331288343551e-02,9.815950920245399003e-02,6.625766871165643668e-01,3.803680981595092270e-01,1.564417177914110557e-01,9.815950920245399003e-02,9.202453987730060958e-02,5.092024539877300082e-01,2.177914110429447769e-01,9.202453987730060958e-02,4.000000000000000000e+00
1.583476764199655829e-01,1.187607573149741802e-01,1.067125645438898457e-01,5.180722891566265087e-01,6.884681583476763567e-02,2.753872633390705774e-02,1.239242685025817581e-01,1.325301204819277212e-01,1.049913941480206531e-01,4.475043029259896665e-02,1.738382099827882887e-01,2.771084337349397630e-01,4.578313253012047945e-01,4.302925989672977403e-02,1.944922547332186002e-01,3.270223752151463215e-02,0.000000000000000000e+00,2.099827882960413061e-01,5.000000000000000000e+00
2.592592592592592449e-01,3.703703703703703498e-02,9.259259259259259300e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.074074074074073848e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.074074074074073848e-01,8.518518518518518601e-01,2.592592592592592449e-01,3.703703703703703498e-02,6.296296296296296502e-01,5.185185185185184897e-01,3.703703703703703498e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
9.876543209876542662e-02,4.074074074074073848e-01,3.209876543209876365e-01,5.061728395061728669e-01,0.000000000000000000e+00,1.234567901234567833e-02,1.728395061728394966e-01,0.000000000000000000e+00,6.172839506172839164e-02,8.641975308641974829e-02,1.481481481481481399e-01,2.222222222222222099e-01,6.172839506172839164e-02,2.098765432098765316e-01,9.876543209876542662e-02,9.876543209876542662e-02,0.000000000000000000e+00,2.839506172839506015e-01,5.000000000000000000e+00
2.500000000000000000e-01,2.083333333333333426e-01,6.250000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,8.333333333333333703e-01,2.916666666666666852e-01,2.916666666666666852e-01,0.000000000000000000e+00,3.750000000000000000e-01,2.916666666666666852e-01,2.083333333333333426e-01,0.000000000000000000e+00,2.083333333333333426e-01,5.000000000000000000e+00
2.666666666666666630e-01,5.999999999999999778e-01,5.333333333333333259e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.333333333333333259e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,5.333333333333333259e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
3.934871099050203658e-02,7.191316146540027709e-02,5.902306648575305070e-01,3.202170963364993073e-01,1.085481682496607786e-02,2.713704206241519812e-02,4.748982360922659324e-02,2.713704206241519812e-02,0.000000000000000000e+00,3.080054274084124688e-01,1.994572591587517041e-01,2.496607869742198116e-01,5.427408412483039624e-02,8.819538670284939041e-02,4.070556309362279718e-02,1.085481682496607786e-02,6.512890094979646716e-02,4.124830393487110003e-01,5.000000000000000000e+00
5.405405405405405705e-02,3.243243243243243423e-01,5.135135135135134865e-01,3.378378378378378566e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.432432432432432845e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.689189189189189144e-01,3.513513513513513709e-01,2.972972972972973138e-01,1.959459459459459429e-01,4.054054054054054279e-02,5.405405405405405705e-02,7.432432432432432845e-02,0.000000000000000000e+00,1.216216216216216284e-01,5.000000000000000000e+00
2.328931572629051594e-01,5.498199279711885046e-01,7.226890756302520868e-01,1.488595438175270014e-01,1.200480192076830710e-01,2.521008403361344602e-02,2.256902761104441768e-01,1.200480192076830649e-03,0.000000000000000000e+00,4.993997599039615709e-01,4.993997599039615709e-01,3.385354141656662930e-01,3.253301320528211305e-01,8.163265306122448328e-02,3.481392557022808948e-02,6.362545018007202680e-02,4.201680672268907901e-02,3.097238895558223071e-01,5.000000000000000000e+00
7.807807807807808087e-02,4.194194194194194036e-01,2.902902902902902982e-01,4.874874874874874919e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006006006006005954e-03,9.009009009009008931e-03,1.691691691691691590e-01,6.006006006006005954e-02,1.021021021021021047e-01,2.792792792792792578e-01,3.303303303303303101e-02,1.901901901901902059e-02,3.493493493493493585e-01,5.000000000000000000e+00
1.594202898550724501e-01,2.995169082125603843e-01,0.000000000000000000e+00,9.903381642512076866e-01,4.251207729468599039e-01,2.173913043478260809e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.304347826086956486e-01,6.521739130434782705e-01,2.270531400966183666e-01,2.028985507246376940e-01,2.898550724637681195e-02,3.913043478260869734e-01,7.729468599033816056e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.980676328502415373e-01,5.000000000000000000e+00
1.727272727272727293e-01,4.272727272727272485e-01,8.681818181818181657e-01,2.272727272727272790e-02,5.000000000000000278e-02,1.818181818181818094e-02,0.000000000000000000e+00,2.045454545454545581e-01,2.227272727272727182e-01,3.590909090909090717e-01,4.681818181818181990e-01,2.500000000000000000e-01,8.636363636363636465e-02,1.681818181818181823e-01,3.181818181818181768e-01,1.090909090909090856e-01,6.363636363636362980e-02,3.227272727272727515e-01,5.000000000000000000e+00
2.641509433962264120e-01,3.396226415094339424e-01,1.000000000000000000e+00,1.886792452830188607e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.320754716981132060e-01,0.000000000000000000e+00,3.773584905660377214e-02,2.641509433962264120e-01,7.547169811320754429e-02,3.396226415094339424e-01,9.433962264150944077e-02,0.000000000000000000e+00,2.264150943396226467e-01,1.698113207547169712e-01,5.660377358490566169e-02,2.264150943396226467e-01,5.000000000000000000e+00
4.033613445378151363e-01,6.050420168067226490e-01,3.193277310924369505e-01,3.025210084033613245e-01,0.000000000000000000e+00,2.184873949579831942e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.260504201680672232e-01,1.260504201680672232e-01,6.890756302521008347e-01,6.806722689075630495e-01,1.596638655462184753e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.025210084033613245e-01,1.008403361344537841e-01,4.201680672268907901e-02,5.000000000000000000e+00
7.313195548489666298e-02,4.228934817170111327e-01,4.912559618441971199e-01,1.319554848966613680e-01,6.359300476947536175e-03,1.112877583465818679e-02,1.081081081081081141e-01,2.543720190779014470e-02,2.034976152623211576e-01,3.354531001589824979e-01,6.200317965023847133e-01,2.734499205087440599e-01,5.357710651828299087e-01,5.071542130365659373e-01,1.335453100158982553e-01,1.573926868044515093e-01,2.066772655007948975e-02,4.610492845786963167e-01,5.000000000000000000e+00
6.289308176100628922e-02,1.421383647798742100e-01,7.698113207547170322e-01,1.056603773584905703e-01,7.044025157232704226e-02,5.534591194968553618e-02,5.031446540880502895e-03,1.069182389937106958e-01,8.679245283018867385e-02,2.327044025157232743e-01,3.433962264150943189e-01,1.723270440251572222e-01,2.113207547169811407e-01,8.553459119496854834e-02,3.345911949685534403e-01,1.962264150943396346e-01,2.264150943396226259e-02,1.987421383647798856e-01,5.000000000000000000e+00
1.670000000000000095e-01,2.109999999999999931e-01,9.919999999999999929e-01,0.000000000000000000e+00,5.099999999999999672e-02,0.000000000000000000e+00,4.000000000000000083e-03,3.320000000000000173e-01,4.530000000000000138e-01,4.809999999999999831e-01,1.370000000000000107e-01,3.519999999999999796e-01,1.110000000000000014e-01,6.430000000000000160e-01,2.079999999999999905e-01,3.099999999999999978e-02,0.000000000000000000e+00,3.069999999999999951e-01,5.000000000000000000e+00
1.666666666666666574e-01,1.666666666666666574e-01,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,8.333333333333332871e-02,1.388888888888888951e-01,4.444444444444444198e-01,3.611111111111111049e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,5.000000000000000000e+00
